leads_id,leads_registered,number_of_employee,industry,session_source,total_visits,first_visits,cluster
1704,2022-02-17 10:27:08+00:00,130,Technology,Direct,5,/studycase,0
1743,2022-02-25 17:54:04+00:00,130,Technology,Refferal,5,/form/demo,0
1925,2022-03-25 09:30:31+00:00,130,Technology,Direct,5,/features,0
2194,2022-05-25 16:42:35+00:00,130,Technology,Organic Search,5,/studycase,0
2252,2022-05-31 17:53:12+00:00,130,Technology,Organic Search,6,/home,0
2369,2022-06-13 16:09:56+00:00,130,Technology,CPC,6,/home,0
2394,2022-06-17 12:18:59+00:00,130,Technology,CPC,6,/home,0
2519,2022-07-04 13:31:38+00:00,130,Technology,Organic Social,3,/portofolio,2
2624,2022-08-01 09:34:54+00:00,130,Technology,Direct,5,/features,0
2839,2022-09-05 14:18:26+00:00,130,Technology,CPC,5,/home,0
2976,2022-09-22 12:20:06+00:00,130,Technology,Refferal,6,/studycase,0
3233,2022-10-26 17:40:50+00:00,130,Technology,CPC,6,/form/demo,0
3295,2022-11-02 16:52:14+00:00,130,Technology,CPC,3,/studycase,2
8,2020-11-30 16:11:03+00:00,140,Technology,CPC,3,/home,2
9,2020-11-30 16:34:52+00:00,140,Technology,Refferal,4,/features,0
17,2020-12-02 14:27:54+00:00,140,Technology,Refferal,2,/home,2
90,2020-12-23 15:44:06+00:00,140,Technology,Refferal,5,/home,0
108,2020-12-29 17:26:23+00:00,140,Technology,Refferal,6,/home,0
163,2021-01-07 09:39:45+00:00,140,Technology,CPC,3,/features,2
172,2021-01-08 09:10:33+00:00,140,Technology,CPC,4,/home,0
205,2021-01-25 12:41:39+00:00,140,Technology,Direct,4,/portofolio,0
214,2021-01-27 10:07:01+00:00,140,Technology,Organic Social,4,/features,0
331,2021-03-03 17:20:36+00:00,140,Technology,CPC,4,/studycase,0
450,2021-04-02 14:46:08+00:00,140,Technology,Organic Search,4,/form/demo,0
518,2021-04-27 17:43:52+00:00,140,Technology,Organic Search,4,/studycase,0
560,2021-05-03 17:53:08+00:00,140,Technology,CPC,6,/home,0
623,2021-05-26 15:55:04+00:00,140,Technology,Direct,4,/studycase,0
636,2021-05-31 09:48:38+00:00,140,Technology,Direct,4,/home,0
654,2021-06-01 17:11:11+00:00,140,Technology,CPC,6,/features,0
695,2021-06-08 15:32:05+00:00,140,Technology,Organic Search,2,/form/demo,2
877,2021-08-02 10:56:06+00:00,140,Technology,Refferal,5,/form/demo,0
881,2021-08-02 16:14:43+00:00,140,Technology,Refferal,6,/form/demo,0
931,2021-08-18 16:26:43+00:00,140,Technology,Organic Search,4,/home,0
953,2021-08-26 11:18:09+00:00,140,Technology,Direct,4,/home,0
990,2021-09-01 14:44:10+00:00,140,Technology,Organic Search,5,/features,0
1044,2021-09-10 12:00:01+00:00,140,Technology,Organic Search,4,/home,0
1095,2021-09-28 12:37:03+00:00,140,Technology,Direct,4,/features,0
1221,2021-11-02 15:43:21+00:00,140,Technology,Organic Search,4,/home,0
1292,2021-11-25 13:00:39+00:00,140,Technology,CPC,4,/features,0
1325,2021-11-30 16:58:38+00:00,140,Technology,Direct,4,/features,0
1329,2021-12-01 09:19:44+00:00,140,Technology,CPC,4,/home,0
1367,2021-12-06 11:29:20+00:00,140,Technology,Refferal,6,/features,0
1390,2021-12-08 09:37:48+00:00,140,Technology,Direct,4,/features,0
1431,2021-12-15 16:45:05+00:00,140,Technology,Organic Search,4,/home,0
1438,2021-12-17 13:58:15+00:00,140,Technology,Organic Search,4,/features,0
1455,2021-12-21 17:23:28+00:00,140,Technology,CPC,4,/home,0
1512,2021-12-29 16:48:50+00:00,140,Technology,Refferal,2,/portofolio,2
1557,2022-01-04 09:09:40+00:00,140,Technology,Direct,4,/features,0
1562,2022-01-04 15:08:57+00:00,140,Technology,Direct,5,/features,0
1576,2022-01-06 09:17:08+00:00,140,Technology,Direct,4,/home,0
1613,2022-01-18 11:51:44+00:00,140,Technology,Organic Search,4,/features,0
1645,2022-01-27 09:38:16+00:00,140,Technology,Direct,2,/testimonials,2
1657,2022-01-28 16:45:58+00:00,140,Technology,Direct,4,/features,0
1680,2022-02-04 10:37:00+00:00,140,Technology,CPC,4,/features,0
1683,2022-02-04 17:31:26+00:00,140,Technology,Refferal,4,/home,0
1724,2022-02-23 16:35:09+00:00,140,Technology,Refferal,1,/form/set-a-meeting,1
1742,2022-02-25 16:53:01+00:00,140,Technology,Organic Search,6,/home,0
1749,2022-02-28 10:48:03+00:00,140,Technology,Direct,4,/features,0
1758,2022-02-28 15:33:01+00:00,140,Technology,Organic Social,4,/home,0
1807,2022-03-04 17:07:55+00:00,140,Technology,Refferal,4,/home,0
1821,2022-03-08 11:00:57+00:00,140,Technology,Organic Search,4,/home,0
1965,2022-03-30 10:28:25+00:00,140,Technology,Organic Search,5,/form/demo,0
1974,2022-03-31 09:30:59+00:00,140,Technology,Organic Social,4,/features,0
2002,2022-04-04 10:22:02+00:00,140,Technology,Direct,4,/features,0
2004,2022-04-04 12:24:22+00:00,140,Technology,CPC,4,/home,0
2005,2022-04-04 13:25:34+00:00,140,Technology,Organic Social,4,/home,0
2030,2022-04-08 13:11:46+00:00,140,Technology,CPC,5,/home,0
2039,2022-04-15 10:12:48+00:00,140,Technology,CPC,2,/studycase,2
2042,2022-04-15 12:55:10+00:00,140,Technology,Direct,5,/home,0
2056,2022-04-22 14:21:49+00:00,140,Technology,Organic Search,4,/features,0
2098,2022-04-29 16:10:02+00:00,140,Technology,Refferal,4,/home,0
2109,2022-05-03 09:45:34+00:00,140,Technology,Direct,4,/home,0
2228,2022-05-30 16:04:28+00:00,140,Technology,Organic Search,4,/home,0
2236,2022-05-31 09:25:35+00:00,140,Technology,Direct,4,/home,0
2350,2022-06-08 17:32:54+00:00,140,Technology,Organic Search,4,/home,0
2409,2022-06-22 09:29:54+00:00,140,Technology,Organic Search,6,/features,0
2454,2022-06-27 09:28:18+00:00,140,Technology,Direct,4,/home,0
2460,2022-06-27 12:21:04+00:00,140,Technology,Direct,6,/home,0
2470,2022-06-28 12:44:30+00:00,140,Technology,Refferal,4,/features,0
2488,2022-06-29 16:01:14+00:00,140,Technology,Organic Search,4,/form/demo,0
2498,2022-06-30 16:56:52+00:00,140,Technology,CPC,4,/portofolio,0
2586,2022-07-22 17:39:38+00:00,140,Technology,Refferal,5,/home,0
2603,2022-07-27 17:01:00+00:00,140,Technology,Organic Search,4,/features,0
2611,2022-07-28 16:05:03+00:00,140,Technology,Direct,5,/home,0
2715,2022-08-22 11:04:33+00:00,140,Technology,CPC,4,/portofolio,0
2769,2022-08-30 17:32:47+00:00,140,Technology,CPC,4,/home,0
2778,2022-08-31 14:58:15+00:00,140,Technology,Direct,5,/home,0
2781,2022-08-31 15:29:44+00:00,140,Technology,CPC,5,/home,0
2831,2022-09-05 09:30:00+00:00,140,Technology,Direct,5,/home,0
2836,2022-09-05 12:40:54+00:00,140,Technology,Organic Search,4,/home,0
2848,2022-09-06 09:17:51+00:00,140,Technology,Refferal,5,/form/demo,0
2874,2022-09-08 10:17:41+00:00,140,Technology,Organic Search,5,/features,0
2947,2022-09-20 10:00:45+00:00,140,Technology,Organic Search,4,/form/demo,0
3010,2022-09-26 12:41:20+00:00,140,Technology,Direct,4,/features,0
3017,2022-09-26 14:14:43+00:00,140,Technology,Organic Search,5,/home,0
3033,2022-09-27 10:09:12+00:00,140,Technology,CPC,4,/home,0
3046,2022-09-28 09:37:59+00:00,140,Technology,Organic Social,1,/form/brochure,1
3117,2022-10-04 09:09:20+00:00,140,Technology,Organic Social,1,/form/set-a-meeting,1
3207,2022-10-21 10:26:58+00:00,140,Technology,Refferal,4,/features,0
3236,2022-10-27 09:40:08+00:00,140,Technology,Organic Social,4,/home,0
3341,2022-11-21 11:34:48+00:00,140,Technology,Organic Search,4,/features,0
3350,2022-11-22 14:58:26+00:00,140,Technology,Organic Social,1,/form/brochure,1
3359,2022-11-24 17:57:21+00:00,140,Technology,Organic Search,4,/home,0
3361,2022-11-25 10:05:02+00:00,140,Technology,Organic Search,4,/home,0
297,2021-02-25 15:01:21+00:00,400,Technology,Refferal,1,/form/set-a-meeting,1
656,2021-06-02 09:18:38+00:00,400,Technology,Refferal,2,/testimonials,1
1202,2021-10-28 12:13:37+00:00,400,Technology,Refferal,1,/form/set-a-meeting,1
1392,2021-12-08 12:36:25+00:00,400,Technology,Refferal,1,/form/brochure,1
1764,2022-03-01 09:36:13+00:00,400,Technology,CPC,5,/features,0
2140,2022-05-09 09:17:08+00:00,400,Technology,Organic Search,1,/form/brochure,1
2442,2022-06-24 11:36:14+00:00,400,Technology,CPC,6,/form/demo,0
2591,2022-07-25 15:29:13+00:00,400,Technology,Organic Search,1,/form/set-a-meeting,1
3091,2022-09-30 11:46:02+00:00,400,Technology,Refferal,1,/form/set-a-meeting,1
3266,2022-10-31 12:53:49+00:00,400,Technology,Organic Search,1,/form/set-a-meeting,1
20,2020-12-02 15:13:48+00:00,150,Technology,Organic Search,4,/portofolio,0
46,2020-12-08 16:52:10+00:00,150,Technology,Refferal,5,/features,0
55,2020-12-10 16:21:35+00:00,150,Technology,CPC,4,/features,0
62,2020-12-11 13:28:06+00:00,150,Technology,Direct,4,/form/demo,0
77,2020-12-18 11:05:47+00:00,150,Technology,Refferal,2,/studycase,2
102,2020-12-29 10:48:50+00:00,150,Technology,Organic Social,5,/home,0
161,2021-01-06 15:37:54+00:00,150,Technology,Direct,5,/studycase,0
234,2021-02-01 17:01:34+00:00,150,Technology,Direct,4,/home,0
251,2021-02-04 12:49:06+00:00,150,Technology,Direct,5,/home,0
256,2021-02-05 10:40:32+00:00,150,Technology,Organic Social,1,/form/set-a-meeting,1
259,2021-02-05 16:28:07+00:00,150,Technology,Direct,6,/form/demo,0
261,2021-02-08 09:39:03+00:00,150,Technology,Refferal,1,/form/set-a-meeting,1
279,2021-02-19 09:04:34+00:00,150,Technology,Refferal,2,/studycase,2
306,2021-02-26 16:10:52+00:00,150,Technology,Refferal,5,/features,0
338,2021-03-04 14:57:01+00:00,150,Technology,Direct,4,/features,0
354,2021-03-08 13:50:06+00:00,150,Technology,Refferal,4,/form/demo,0
492,2021-04-15 09:57:58+00:00,150,Technology,CPC,3,/features,2
504,2021-04-22 10:54:02+00:00,150,Technology,Organic Social,4,/portofolio,0
538,2021-04-30 11:03:39+00:00,150,Technology,CPC,4,/form/demo,0
608,2021-05-20 11:23:30+00:00,150,Technology,Refferal,1,/form/set-a-meeting,1
614,2021-05-21 17:51:10+00:00,150,Technology,Direct,6,/home,0
644,2021-05-31 17:14:31+00:00,150,Technology,Refferal,4,/studycase,0
683,2021-06-07 10:34:21+00:00,150,Technology,CPC,4,/home,0
734,2021-06-24 14:13:28+00:00,150,Technology,CPC,4,/home,0
748,2021-06-28 10:02:58+00:00,150,Technology,Direct,4,/form/demo,0
781,2021-07-02 11:55:00+00:00,150,Technology,Organic Search,1,/form/brochure,1
797,2021-07-05 12:56:08+00:00,150,Technology,CPC,4,/form/demo,0
808,2021-07-06 16:59:26+00:00,150,Technology,Refferal,4,/studycase,0
827,2021-07-13 10:30:43+00:00,150,Technology,Refferal,4,/features,0
844,2021-07-23 09:15:58+00:00,150,Technology,Refferal,1,/form/set-a-meeting,1
922,2021-08-13 12:48:55+00:00,150,Technology,CPC,5,/home,0
967,2021-08-30 10:19:57+00:00,150,Technology,Direct,4,/portofolio,0
1004,2021-09-02 16:53:25+00:00,150,Technology,Organic Social,4,/home,0
1008,2021-09-03 12:37:49+00:00,150,Technology,CPC,5,/home,0
1083,2021-09-24 17:40:54+00:00,150,Technology,Organic Search,4,/home,0
1086,2021-09-27 09:15:29+00:00,150,Technology,CPC,4,/studycase,0
1092,2021-09-28 09:12:25+00:00,150,Technology,CPC,5,/home,0
1094,2021-09-28 11:23:15+00:00,150,Technology,Organic Search,5,/features,0
1101,2021-09-28 17:12:51+00:00,150,Technology,Refferal,2,/testimonials,2
1108,2021-09-29 16:50:06+00:00,150,Technology,Direct,4,/features,0
1109,2021-09-29 16:59:58+00:00,150,Technology,Organic Search,5,/features,0
1112,2021-09-30 10:09:07+00:00,150,Technology,Refferal,1,/form/brochure,1
1177,2021-10-15 09:42:13+00:00,150,Technology,Refferal,4,/features,0
1246,2021-11-05 16:20:48+00:00,150,Technology,Organic Search,3,/form/demo,2
1256,2021-11-09 13:07:04+00:00,150,Technology,Organic Social,5,/features,0
1293,2021-11-25 16:13:21+00:00,150,Technology,Organic Search,5,/features,0
1340,2021-12-01 15:24:12+00:00,150,Technology,CPC,6,/home,0
1353,2021-12-02 17:59:55+00:00,150,Technology,Refferal,1,/form/set-a-meeting,1
1361,2021-12-03 15:09:18+00:00,150,Technology,Refferal,1,/form/set-a-meeting,1
1372,2021-12-06 15:24:24+00:00,150,Technology,CPC,4,/home,0
1427,2021-12-15 10:18:01+00:00,150,Technology,Direct,5,/studycase,0
1477,2021-12-24 16:23:46+00:00,150,Technology,CPC,4,/home,0
1487,2021-12-27 12:26:44+00:00,150,Technology,Refferal,1,/form/set-a-meeting,1
1494,2021-12-28 09:29:56+00:00,150,Technology,Refferal,5,/portofolio,0
1609,2022-01-14 09:46:34+00:00,150,Technology,Organic Search,2,/testimonials,2
1636,2022-01-25 15:27:39+00:00,150,Technology,Direct,4,/features,0
1640,2022-01-26 11:27:06+00:00,150,Technology,Refferal,3,/features,2
1667,2022-02-01 17:27:09+00:00,150,Technology,CPC,4,/home,0
1703,2022-02-16 17:49:57+00:00,150,Technology,Direct,5,/home,0
1760,2022-02-28 16:46:05+00:00,150,Technology,Direct,4,/home,0
1799,2022-03-04 10:44:20+00:00,150,Technology,Direct,5,/home,0
1804,2022-03-04 14:13:18+00:00,150,Technology,Organic Search,5,/home,0
1865,2022-03-16 15:09:52+00:00,150,Technology,Refferal,6,/home,0
1866,2022-03-16 15:45:59+00:00,150,Technology,Refferal,2,/testimonials,2
1898,2022-03-23 14:34:51+00:00,150,Technology,Organic Search,5,/studycase,0
1948,2022-03-28 16:20:23+00:00,150,Technology,Organic Social,2,/features,2
1987,2022-04-01 10:31:11+00:00,150,Technology,Refferal,4,/portofolio,0
2040,2022-04-15 10:24:37+00:00,150,Technology,CPC,4,/home,0
2054,2022-04-22 10:42:43+00:00,150,Technology,CPC,4,/studycase,0
2096,2022-04-29 15:14:48+00:00,150,Technology,CPC,4,/home,0
2113,2022-05-03 17:52:00+00:00,150,Technology,Direct,4,/home,0
2173,2022-05-23 10:48:24+00:00,150,Technology,Refferal,2,/testimonials,2
2270,2022-06-02 12:08:50+00:00,150,Technology,Refferal,4,/portofolio,0
2301,2022-06-03 17:28:15+00:00,150,Technology,Organic Search,4,/home,0
2309,2022-06-06 10:54:14+00:00,150,Technology,Organic Search,4,/home,0
2325,2022-06-07 09:58:43+00:00,150,Technology,Direct,4,/features,0
2388,2022-06-17 09:00:56+00:00,150,Technology,Organic Social,6,/features,0
2428,2022-06-23 15:06:53+00:00,150,Technology,Refferal,4,/home,0
2430,2022-06-23 15:40:24+00:00,150,Technology,Organic Search,5,/features,0
2450,2022-06-24 16:37:45+00:00,150,Technology,Refferal,5,/features,0
2482,2022-06-29 11:02:54+00:00,150,Technology,Direct,5,/form/demo,0
2497,2022-06-30 16:43:34+00:00,150,Technology,Organic Search,5,/features,0
2627,2022-08-01 12:23:27+00:00,150,Technology,CPC,4,/features,0
2636,2022-08-02 12:59:15+00:00,150,Technology,Direct,4,/studycase,0
2637,2022-08-02 13:18:24+00:00,150,Technology,Organic Search,4,/form/demo,0
2696,2022-08-11 16:13:55+00:00,150,Technology,Direct,4,/form/demo,0
2723,2022-08-24 17:15:07+00:00,150,Technology,CPC,4,/home,0
2765,2022-08-30 16:14:58+00:00,150,Technology,Direct,4,/features,0
2792,2022-09-01 11:00:31+00:00,150,Technology,Direct,4,/features,0
2845,2022-09-05 17:23:08+00:00,150,Technology,Direct,4,/home,0
2923,2022-09-16 10:11:25+00:00,150,Technology,Refferal,1,/form/demo,1
2939,2022-09-19 15:51:26+00:00,150,Technology,Direct,5,/home,0
2942,2022-09-19 16:35:07+00:00,150,Technology,Organic Search,5,/features,0
2963,2022-09-21 15:09:47+00:00,150,Technology,Direct,5,/home,0
2972,2022-09-22 09:55:09+00:00,150,Technology,CPC,6,/studycase,0
2975,2022-09-22 12:11:02+00:00,150,Technology,Direct,4,/features,0
2992,2022-09-23 14:16:04+00:00,150,Technology,Direct,4,/form/demo,0
2999,2022-09-23 17:33:15+00:00,150,Technology,CPC,4,/home,0
3008,2022-09-26 11:28:37+00:00,150,Technology,Organic Search,4,/form/demo,0
3016,2022-09-26 14:01:53+00:00,150,Technology,CPC,6,/home,0
3039,2022-09-27 16:14:31+00:00,150,Technology,Refferal,5,/studycase,0
3058,2022-09-28 12:51:33+00:00,150,Technology,CPC,5,/features,0
3084,2022-09-30 09:47:04+00:00,150,Technology,Refferal,4,/home,0
3146,2022-10-05 16:30:41+00:00,150,Technology,Direct,4,/form/demo,0
3159,2022-10-07 10:23:48+00:00,150,Technology,Refferal,4,/studycase,0
3204,2022-10-20 12:05:04+00:00,150,Technology,Organic Social,1,/form/brochure,1
3251,2022-10-28 16:41:50+00:00,150,Technology,CPC,1,/form/brochure,1
3258,2022-10-31 10:20:34+00:00,150,Technology,Refferal,2,/testimonials,2
3317,2022-11-10 09:39:01+00:00,150,Technology,Organic Social,5,/home,0
3370,2022-11-28 09:58:27+00:00,150,Technology,Refferal,1,/form/brochure,1
495,2021-04-15 16:29:31+00:00,425,Technology,Refferal,1,/form/set-a-meeting,1
869,2021-07-30 14:47:19+00:00,425,Technology,Refferal,1,/form/set-a-meeting,1
1085,2021-09-27 09:05:57+00:00,425,Technology,Refferal,1,/form/set-a-meeting,1
1218,2021-11-01 17:21:03+00:00,425,Technology,Refferal,2,/home,1
2101,2022-05-02 10:19:56+00:00,425,Technology,Refferal,1,/form/brochure,1
2129,2022-05-05 12:25:27+00:00,425,Technology,Organic Search,1,/form/set-a-meeting,1
2146,2022-05-09 16:11:47+00:00,425,Technology,Refferal,2,/studycase,1
2174,2022-05-23 14:49:38+00:00,425,Technology,Organic Social,2,/testimonials,1
2193,2022-05-25 14:40:57+00:00,425,Technology,Refferal,1,/form/set-a-meeting,1
2225,2022-05-30 14:57:48+00:00,425,Technology,Refferal,1,/form/set-a-meeting,1
2786,2022-08-31 17:09:28+00:00,425,Technology,Refferal,1,/form/set-a-meeting,1
3,2020-11-26 09:26:32+00:00,175,Technology,Organic Social,2,/portofolio,2
67,2020-12-14 09:51:37+00:00,175,Technology,Organic Search,1,/form/set-a-meeting,1
888,2021-08-03 16:47:00+00:00,175,Technology,Refferal,1,/form/set-a-meeting,1
1320,2021-11-30 13:03:17+00:00,175,Technology,Organic Search,6,/home,0
1441,2021-12-20 10:15:56+00:00,175,Technology,Refferal,1,/form/set-a-meeting,1
1710,2022-02-21 11:26:55+00:00,175,Technology,Refferal,1,/form/set-a-meeting,1
1957,2022-03-29 16:09:57+00:00,175,Technology,Refferal,1,/form/brochure,1
2028,2022-04-07 17:18:47+00:00,175,Technology,Refferal,2,/testimonials,2
2070,2022-04-26 13:45:13+00:00,175,Technology,Refferal,1,/form/set-a-meeting,1
2073,2022-04-26 16:54:53+00:00,175,Technology,CPC,6,/form/demo,0
2180,2022-05-24 16:57:39+00:00,175,Technology,Refferal,1,/form/set-a-meeting,1
2535,2022-07-06 10:09:50+00:00,175,Technology,Direct,4,/portofolio,0
2775,2022-08-31 14:06:19+00:00,175,Technology,CPC,5,/form/demo,0
2880,2022-09-08 16:27:36+00:00,175,Technology,Refferal,1,/form/set-a-meeting,1
204,2021-01-25 10:48:00+00:00,450,Technology,Refferal,1,/form/brochure,1
2057,2022-04-22 16:22:50+00:00,450,Technology,Organic Search,1,/form/set-a-meeting,1
2066,2022-04-25 16:08:03+00:00,450,Technology,Organic Search,1,/form/set-a-meeting,1
2616,2022-07-29 09:29:18+00:00,450,Technology,Refferal,1,/form/brochure,1
2713,2022-08-19 16:15:02+00:00,450,Technology,Refferal,1,/form/brochure,1
2932,2022-09-19 09:50:39+00:00,450,Technology,Organic Search,1,/form/set-a-meeting,1
3193,2022-10-18 13:37:08+00:00,450,Technology,Refferal,1,/form/set-a-meeting,1
3280,2022-11-01 13:46:53+00:00,450,Technology,CPC,6,/home,0
93,2020-12-24 11:43:06+00:00,200,Technology,Refferal,1,/form/brochure,1
1920,2022-03-24 17:02:44+00:00,200,Technology,Direct,1,/form/set-a-meeting,1
2361,2022-06-10 10:51:42+00:00,200,Technology,Refferal,1,/form/brochure,1
2631,2022-08-01 16:58:14+00:00,200,Technology,Refferal,1,/form/set-a-meeting,1
2632,2022-08-01 17:21:06+00:00,200,Technology,Refferal,1,/form/brochure,1
2671,2022-08-05 13:59:15+00:00,200,Technology,Organic Search,1,/form/set-a-meeting,1
694,2021-06-08 10:13:16+00:00,475,Technology,Organic Social,1,/form/set-a-meeting,1
724,2021-06-22 13:17:52+00:00,475,Technology,Refferal,1,/form/set-a-meeting,1
1234,2021-11-03 16:50:37+00:00,475,Technology,Refferal,1,/form/brochure,1
1480,2021-12-27 10:05:12+00:00,475,Technology,Refferal,1,/form/set-a-meeting,1
1918,2022-03-24 15:12:33+00:00,475,Technology,Direct,6,/home,0
2125,2022-05-04 16:15:28+00:00,475,Technology,Refferal,2,/testimonials,1
2516,2022-07-04 09:26:10+00:00,475,Technology,Refferal,1,/form/demo,1
2555,2022-07-12 10:25:23+00:00,475,Technology,Refferal,2,/home,1
2733,2022-08-26 13:21:48+00:00,475,Technology,Refferal,1,/form/set-a-meeting,1
441,2021-04-01 17:23:09+00:00,225,Technology,Refferal,2,/home,1
698,2021-06-09 15:49:07+00:00,225,Technology,Refferal,1,/form/brochure,1
1197,2021-10-27 10:18:51+00:00,225,Technology,Refferal,1,/form/set-a-meeting,1
1421,2021-12-14 16:07:01+00:00,225,Technology,Refferal,1,/form/set-a-meeting,1
1517,2021-12-30 09:36:47+00:00,225,Technology,Refferal,1,/form/set-a-meeting,1
1624,2022-01-21 10:58:16+00:00,225,Technology,Refferal,1,/form/brochure,1
2363,2022-06-10 14:48:01+00:00,225,Technology,Refferal,1,/form/set-a-meeting,1
3196,2022-10-19 10:50:06+00:00,225,Technology,Organic Search,5,/home,0
829,2021-07-13 13:06:03+00:00,500,Technology,Refferal,1,/form/set-a-meeting,1
1201,2021-10-28 11:00:11+00:00,500,Technology,Direct,1,/form/set-a-meeting,1
1208,2021-10-29 13:15:33+00:00,500,Technology,Refferal,2,/features,1
1268,2021-11-16 09:38:21+00:00,500,Technology,Direct,2,/home,1
1470,2021-12-23 14:16:11+00:00,500,Technology,Refferal,2,/home,1
1547,2022-01-03 09:58:27+00:00,500,Technology,Organic Social,1,/form/brochure,1
1594,2022-01-07 17:05:53+00:00,500,Technology,Refferal,1,/form/set-a-meeting,1
1705,2022-02-17 14:50:06+00:00,500,Technology,Refferal,1,/form/set-a-meeting,1
1755,2022-02-28 14:45:37+00:00,500,Technology,CPC,1,/form/set-a-meeting,1
1926,2022-03-25 09:37:12+00:00,500,Technology,Refferal,6,/features,0
1989,2022-04-01 12:19:22+00:00,500,Technology,Refferal,1,/form/brochure,1
2211,2022-05-27 17:47:38+00:00,500,Technology,Refferal,1,/form/demo,1
2588,2022-07-25 12:59:48+00:00,500,Technology,Organic Search,1,/form/set-a-meeting,1
2971,2022-09-22 09:23:00+00:00,500,Technology,Refferal,2,/testimonials,1
3092,2022-09-30 12:45:20+00:00,500,Technology,Refferal,1,/form/brochure,1
